Date;Package Name;Country;Current Device Installs;Daily Device Installs;Daily Device Uninstalls;Daily Device Upgrades;Current User Installs;Total User Installs;Daily User Installs;Daily User Uninstalls
11.03.2016;com.ichi2.anki;HT;20;0;0;0;17;61;0;0
11.03.2016;com.ichi2.anki;HU;11731;27;24;4;10145;26370;13;24
11.03.2016;com.ichi2.anki;ID;2665;10;5;1;2353;7325;10;5
11.03.2016;com.ichi2.anki;IE;3182;10;2;3;2673;6414;11;3
11.03.2016;com.ichi2.anki;IL;3819;15;7;4;3285;8030;13;5
11.03.2016;com.ichi2.anki;IM;7;0;0;0;6;19;0;0
11.03.2016;com.ichi2.anki;IN;6534;29;34;2;5928;26935;28;34
11.03.2016;com.ichi2.anki;IO;1;0;0;0;1;1;0;0
11.03.2016;com.ichi2.anki;IQ;235;2;1;0;220;1011;2;1
11.03.2016;com.ichi2.anki;IR;6878;31;16;4;6182;12208;22;14
11.03.2016;com.ichi2.anki;IS;324;0;0;0;265;585;0;0
11.03.2016;com.ichi2.anki;IT;12153;63;42;4;10503;30223;54;39
11.03.2016;com.ichi2.anki;JE;10;0;0;0;8;25;0;0
11.03.2016;com.ichi2.anki;JM;274;0;0;0;240;825;0;0
11.03.2016;com.ichi2.anki;JO;506;4;1;0;453;1295;2;1
11.03.2016;com.ichi2.anki;JP;54372;78;65;23;45403;137864;52;59
11.03.2016;com.ichi2.anki;KE;208;2;0;0;178;634;1;0
11.03.2016;com.ichi2.anki;KG;307;3;3;0;296;1288;3;3
11.03.2016;com.ichi2.anki;KH;312;0;1;1;260;666;0;1
11.03.2016;com.ichi2.anki;KI;5;0;0;0;2;2;0;0
11.03.2016;com.ichi2.anki;KM;11;0;0;0;11;20;0;0
11.03.2016;com.ichi2.anki;KN;24;0;0;0;22;37;0;0
11.03.2016;com.ichi2.anki;KR;13360;55;22;6;11505;34535;46;20
11.03.2016;com.ichi2.anki;KW;273;2;0;0;235;678;2;0
11.03.2016;com.ichi2.anki;KY;11;0;0;0;11;28;0;0
11.03.2016;com.ichi2.anki;KZ;3425;100;36;1;3287;9218;99;33
11.03.2016;com.ichi2.anki;LA;77;0;0;1;64;161;0;0
11.03.2016;com.ichi2.anki;LB;253;2;1;0;237;695;2;1
11.03.2016;com.ichi2.anki;LC;8;0;0;0;7;24;0;0
11.03.2016;com.ichi2.anki;LI;21;0;0;0;16;50;0;0
11.03.2016;com.ichi2.anki;LK;244;0;1;0;218;666;0;1
11.03.2016;com.ichi2.anki;LR;9;0;0;0;8;16;0;0
11.03.2016;com.ichi2.anki;LS;7;0;0;0;6;12;0;0
11.03.2016;com.ichi2.anki;LT;1036;5;4;0;909;2336;1;4
11.03.2016;com.ichi2.anki;LU;363;1;3;0;291;582;1;2
11.03.2016;com.ichi2.anki;LV;774;3;4;0;666;1604;3;4
11.03.2016;com.ichi2.anki;LY;120;0;0;0;111;326;0;0
11.03.2016;com.ichi2.anki;MA;771;3;4;0;707;3390;3;4
11.03.2016;com.ichi2.anki;MC;5;0;0;0;4;8;0;0
11.03.2016;com.ichi2.anki;MD;306;2;2;0;280;955;2;1
11.03.2016;com.ichi2.anki;ME;90;0;1;0;77;231;0;1
11.03.2016;com.ichi2.anki;MF;6;0;0;0;6;9;0;0
11.03.2016;com.ichi2.anki;MG;52;0;0;0;45;136;0;0
11.03.2016;com.ichi2.anki;MH;3;0;0;0;3;6;0;0
11.03.2016;com.ichi2.anki;MK;141;0;0;0;122;434;0;0
11.03.2016;com.ichi2.anki;ML;18;0;0;0;12;72;0;0
11.03.2016;com.ichi2.anki;MM;253;1;0;0;213;465;1;0
11.03.2016;com.ichi2.anki;MN;168;0;0;1;158;654;0;1
11.03.2016;com.ichi2.anki;MO;119;0;0;0;107;352;0;0
11.03.2016;com.ichi2.anki;MP;8;0;0;0;6;20;0;0
11.03.2016;com.ichi2.anki;MQ;27;0;0;0;20;50;0;0
11.03.2016;com.ichi2.anki;MR;7;0;0;0;6;36;0;0
11.03.2016;com.ichi2.anki;MS;1;0;0;0;0;3;0;0
11.03.2016;com.ichi2.anki;MT;133;0;1;0;122;343;0;1
11.03.2016;com.ichi2.anki;MU;92;0;1;0;76;262;0;1
11.03.2016;com.ichi2.anki;MV;45;1;0;0;42;117;1;0
11.03.2016;com.ichi2.anki;MW;28;0;0;0;21;43;0;0
11.03.2016;com.ichi2.anki;MX;3866;13;9;1;3390;11596;12;8
11.03.2016;com.ichi2.anki;MY;2283;4;6;1;2007;7081;2;4
11.03.2016;com.ichi2.anki;MZ;48;0;0;0;44;130;0;0
11.03.2016;com.ichi2.anki;NA;32;0;0;0;27;96;0;0
11.03.2016;com.ichi2.anki;NC;41;0;0;0;36;64;0;0
11.03.2016;com.ichi2.anki;NE;11;0;0;0;9;36;0;0
11.03.2016;com.ichi2.anki;NG;428;5;1;0;386;1038;4;0
11.03.2016;com.ichi2.anki;NI;101;1;1;0;82;253;1;1
11.03.2016;com.ichi2.anki;NL;8005;29;15;2;6743;16330;16;14
11.03.2016;com.ichi2.anki;NO;4428;5;8;2;3561;6753;4;7
11.03.2016;com.ichi2.anki;NP;314;1;3;0;284;1066;0;3
11.03.2016;com.ichi2.anki;NZ;3488;11;5;2;2944;6789;11;4
11.03.2016;com.ichi2.anki;OM;288;0;1;0;265;797;0;1
11.03.2016;com.ichi2.anki;PA;224;1;0;0;199;578;1;0
11.03.2016;com.ichi2.anki;PE;858;2;0;0;742;2375;2;0
11.03.2016;com.ichi2.anki;PF;33;0;0;0;27;70;0;0
11.03.2016;com.ichi2.anki;PG;47;0;0;0;36;65;0;0
11.03.2016;com.ichi2.anki;PH;3989;14;17;3;3517;11407;12;17
11.03.2016;com.ichi2.anki;PK;1032;5;5;0;974;3868;4;4
11.03.2016;com.ichi2.anki;PL;29694;70;57;14;25654;59275;52;55
11.03.2016;com.ichi2.anki;PM;1;0;0;0;1;4;0;0
11.03.2016;com.ichi2.anki;PR;156;1;1;0;127;446;0;1
11.03.2016;com.ichi2.anki;PS;17;0;0;0;16;95;0;0
11.03.2016;com.ichi2.anki;PT;1464;6;7;1;1290;3764;6;5
11.03.2016;com.ichi2.anki;PW;4;0;0;0;3;6;0;0
11.03.2016;com.ichi2.anki;PY;135;2;1;0;118;467;0;1
11.03.2016;com.ichi2.anki;QA;306;3;0;0;260;717;2;0
11.03.2016;com.ichi2.anki;RE;152;0;0;0;128;291;0;0
11.03.2016;com.ichi2.anki;RO;1716;2;6;2;1482;4640;1;6
11.03.2016;com.ichi2.anki;RS;1114;4;4;1;1008;3163;3;3
11.03.2016;com.ichi2.anki;RU;32748;101;97;14;28793;80879;87;90
11.03.2016;com.ichi2.anki;RW;54;0;0;0;41;88;0;0
11.03.2016;com.ichi2.anki;SA;2116;6;11;1;1968;5923;6;9
11.03.2016;com.ichi2.anki;SB;5;0;0;0;4;5;0;0
11.03.2016;com.ichi2.anki;SC;12;0;0;0;12;20;0;0
11.03.2016;com.ichi2.anki;SD;54;1;0;0;47;110;1;0
11.03.2016;com.ichi2.anki;SE;8444;13;12;2;6904;13652;10;12
11.03.2016;com.ichi2.anki;SG;4096;7;9;2;3404;8397;5;7
11.03.2016;com.ichi2.anki;SI;889;4;3;1;768;1867;2;2
11.03.2016;com.ichi2.anki;SJ;2;0;0;0;2;2;0;0
11.03.2016;com.ichi2.anki;SK;1893;4;4;0;1639;3616;3;3
11.03.2016;com.ichi2.anki;SL;10;0;0;0;7;20;0;0
11.03.2016;com.ichi2.anki;SM;1;0;0;0;1;3;0;0
11.03.2016;com.ichi2.anki;SN;49;0;1;0;41;224;0;1
11.03.2016;com.ichi2.anki;SO;14;0;0;0;13;48;0;0
11.03.2016;com.ichi2.anki;SR;22;0;0;0;17;64;0;0
11.03.2016;com.ichi2.anki;SS;9;0;0;0;9;14;0;0
11.03.2016;com.ichi2.anki;ST;3;0;0;0;3;4;0;0
11.03.2016;com.ichi2.anki;SV;122;1;2;0;108;403;1;2
11.03.2016;com.ichi2.anki;SX;25;0;0;0;20;28;0;0
11.03.2016;com.ichi2.anki;SY;28;0;0;0;25;74;0;0
11.03.2016;com.ichi2.anki;SZ;12;0;0;0;10;14;0;0
11.03.2016;com.ichi2.anki;TC;0;0;0;0;0;3;0;0
11.03.2016;com.ichi2.anki;TD;6;0;0;0;4;14;0;0
11.03.2016;com.ichi2.anki;TG;11;0;0;0;9;51;0;0
11.03.2016;com.ichi2.anki;TH;4177;15;4;3;3607;10788;13;4
11.03.2016;com.ichi2.anki;TJ;79;0;1;0;67;246;0;1
11.03.2016;com.ichi2.anki;TL;22;0;0;0;19;32;0;0
11.03.2016;com.ichi2.anki;TM;34;0;0;0;33;107;0;0
11.03.2016;com.ichi2.anki;TN;178;0;0;0;157;634;0;0
11.03.2016;com.ichi2.anki;TO;3;0;0;0;2;4;1;0
11.03.2016;com.ichi2.anki;TR;4219;22;26;1;3837;14773;20;25
11.03.2016;com.ichi2.anki;TT;180;0;1;0;164;509;0;1
11.03.2016;com.ichi2.anki;TW;16850;38;40;9;14820;45198;36;35
11.03.2016;com.ichi2.anki;TZ;142;1;0;0;119;299;1;0
11.03.2016;com.ichi2.anki;UA;10100;79;47;4;9081;27707;71;46
11.03.2016;com.ichi2.anki;UG;71;0;0;0;59;173;0;0
11.03.2016;com.ichi2.anki;US;184685;441;215;57;146773;350374;188;173
11.03.2016;com.ichi2.anki;UY;158;0;0;0;135;424;0;0
11.03.2016;com.ichi2.anki;UZ;333;3;1;0;312;1056;2;1
11.03.2016;com.ichi2.anki;VC;27;0;0;0;18;44;0;0
11.03.2016;com.ichi2.anki;VE;517;0;1;0;453;1536;0;1
11.03.2016;com.ichi2.anki;VG;1;0;0;0;1;5;0;0
11.03.2016;com.ichi2.anki;VI;5;0;0;0;5;8;0;0
11.03.2016;com.ichi2.anki;VN;6669;36;35;2;6189;22863;35;35
11.03.2016;com.ichi2.anki;VU;4;0;0;0;4;7;0;0
11.03.2016;com.ichi2.anki;WS;9;0;0;0;8;11;0;0
11.03.2016;com.ichi2.anki;YE;115;0;1;0;106;329;0;1
11.03.2016;com.ichi2.anki;YT;5;0;0;0;5;10;0;0
11.03.2016;com.ichi2.anki;ZA;2119;4;9;0;1788;4506;1;7
11.03.2016;com.ichi2.anki;ZM;45;0;0;1;36;106;0;0
11.03.2016;com.ichi2.anki;ZW;74;1;0;0;67;217;1;0
11.03.2016;com.ichi2.anki;;417;0;0;0;318;1035;0;0
11.03.2016;com.ichi2.anki;;0;0;0;0;0;239008;0;5
12.03.2016;com.ichi2.anki;AD;15;0;0;0;12;30;0;0
12.03.2016;com.ichi2.anki;AE;1211;5;2;0;1046;2884;4;1
12.03.2016;com.ichi2.anki;AF;108;0;0;0;91;251;0;0
12.03.2016;com.ichi2.anki;AG;40;0;0;0;30;71;0;0
12.03.2016;com.ichi2.anki;AI;2;0;0;0;1;6;0;0
12.03.2016;com.ichi2.anki;AL;88;1;1;0;77;299;1;1
12.03.2016;com.ichi2.anki;AM;113;2;1;0;106;382;2;1
12.03.2016;com.ichi2.anki;AN;52;1;0;0;44;91;0;0
12.03.2016;com.ichi2.anki;AO;64;0;0;0;55;163;0;0
12.03.2016;com.ichi2.anki;AR;1392;4;3;1;1212;4458;3;3
12.03.2016;com.ichi2.anki;AS;4;0;0;0;2;4;0;0
12.03.2016;com.ichi2.anki;AT;12624;36;19;4;10147;20788;22;16
12.03.2016;com.ichi2.anki;AU;20684;60;26;9;16795;33561;43;21
12.03.2016;com.ichi2.anki;AW;18;0;0;0;16;60;0;0
12.03.2016;com.ichi2.anki;AX;1;0;0;0;1;1;0;0
12.03.2016;com.ichi2.anki;AZ;270;0;3;0;258;1028;0;3
12.03.2016;com.ichi2.anki;BA;284;2;1;0;252;1129;1;1
12.03.2016;com.ichi2.anki;BB;33;0;0;0;31;95;0;0
12.03.2016;com.ichi2.anki;BD;333;4;3;0;300;1200;3;3
12.03.2016;com.ichi2.anki;BE;5114;18;13;1;4236;9710;12;13
12.03.2016;com.ichi2.anki;BF;22;0;0;0;17;71;0;0
12.03.2016;com.ichi2.anki;BG;1120;5;0;0;999;2538;4;0
12.03.2016;com.ichi2.anki;BH;164;0;0;0;141;393;0;0
12.03.2016;com.ichi2.anki;BI;4;0;0;1;4;13;0;0
12.03.2016;com.ichi2.anki;BJ;20;0;0;0;18;83;0;0
12.03.2016;com.ichi2.anki;BM;19;0;0;0;14;31;0;0
12.03.2016;com.ichi2.anki;BN;61;0;0;0;56;193;0;0
12.03.2016;com.ichi2.anki;BO;313;2;3;0;287;777;2;3
12.03.2016;com.ichi2.anki;BR;37103;305;234;17;33681;89969;267;225
12.03.2016;com.ichi2.anki;BS;64;1;1;0;52;136;1;1
12.03.2016;com.ichi2.anki;BT;8;0;0;0;7;29;0;0
12.03.2016;com.ichi2.anki;BW;22;0;0;0;16;67;0;0
12.03.2016;com.ichi2.anki;BY;2399;13;9;1;2165;6187;7;8
12.03.2016;com.ichi2.anki;BZ;35;2;0;0;32;67;2;0
12.03.2016;com.ichi2.anki;CA;22074;42;33;4;18446;40623;24;23
12.03.2016;com.ichi2.anki;CD;37;0;0;0;26;93;0;0
12.03.2016;com.ichi2.anki;CF;1;0;0;0;1;1;0;0
12.03.2016;com.ichi2.anki;CG;13;0;0;0;11;34;0;0
12.03.2016;com.ichi2.anki;CH;13013;31;15;7;10297;22515;20;15
12.03.2016;com.ichi2.anki;CI;66;1;0;0;53;215;0;0
12.03.2016;com.ichi2.anki;CK;1;0;0;0;0;4;0;0
12.03.2016;com.ichi2.anki;CL;1225;5;4;0;1048;3337;4;3
12.03.2016;com.ichi2.anki;CM;50;0;0;0;45;153;0;0
12.03.2016;com.ichi2.anki;CN;6568;14;8;1;5273;13569;11;6
12.03.2016;com.ichi2.anki;CO;1936;10;8;2;1722;6377;8;9
12.03.2016;com.ichi2.anki;CR;417;1;1;0;349;1128;1;1
12.03.2016;com.ichi2.anki;CU;35;0;0;0;25;47;0;0
12.03.2016;com.ichi2.anki;CV;10;0;0;0;9;25;0;0
12.03.2016;com.ichi2.anki;CW;14;0;0;0;13;24;0;0
12.03.2016;com.ichi2.anki;CY;181;1;0;0;160;456;0;0
12.03.2016;com.ichi2.anki;CZ;9856;14;23;8;8395;19402;9;20
12.03.2016;com.ichi2.anki;DE;91412;189;149;29;75741;179949;124;118
12.03.2016;com.ichi2.anki;DJ;11;0;0;0;10;30;0;0
12.03.2016;com.ichi2.anki;DK;2310;6;6;1;1905;4164;4;4
12.03.2016;com.ichi2.anki;DM;49;0;0;0;36;64;0;0
12.03.2016;com.ichi2.anki;DO;355;0;0;0;299;913;0;0
12.03.2016;com.ichi2.anki;DZ;423;3;4;0;387;1770;2;3
12.03.2016;com.ichi2.anki;EC;321;0;0;1;281;959;0;0
12.03.2016;com.ichi2.anki;EE;925;3;1;0;786;2015;2;1
12.03.2016;com.ichi2.anki;EG;1817;17;5;2;1675;5257;16;4
12.03.2016;com.ichi2.anki;ER;0;0;0;0;0;0;0;0
12.03.2016;com.ichi2.anki;ES;16128;26;37;4;13618;36007;17;30
12.03.2016;com.ichi2.anki;ET;114;0;0;0;103;236;0;0
12.03.2016;com.ichi2.anki;FI;4238;9;4;0;3501;6696;9;4
12.03.2016;com.ichi2.anki;FJ;20;0;0;0;18;53;0;0
12.03.2016;com.ichi2.anki;FK;1;0;0;0;1;3;0;0
12.03.2016;com.ichi2.anki;FM;6;0;0;0;5;6;0;0
12.03.2016;com.ichi2.anki;FO;12;0;0;0;9;23;0;0
12.03.2016;com.ichi2.anki;FR;26545;70;54;9;22702;45631;49;49
12.03.2016;com.ichi2.anki;GA;3;0;0;0;3;41;0;0
12.03.2016;com.ichi2.anki;GB;37424;75;64;10;30615;71292;52;57
12.03.2016;com.ichi2.anki;GD;93;0;1;0;75;122;0;1
12.03.2016;com.ichi2.anki;GE;220;0;0;0;191;553;0;0
12.03.2016;com.ichi2.anki;GF;11;0;0;0;11;23;0;0
12.03.2016;com.ichi2.anki;GG;6;0;0;0;4;12;0;0
12.03.2016;com.ichi2.anki;GH;174;0;0;0;151;462;0;0
12.03.2016;com.ichi2.anki;GI;12;0;0;0;10;24;0;0
12.03.2016;com.ichi2.anki;GL;7;0;0;0;6;9;0;0
12.03.2016;com.ichi2.anki;GM;15;0;0;0;11;41;0;0
12.03.2016;com.ichi2.anki;GN;15;0;0;0;13;50;0;0
12.03.2016;com.ichi2.anki;GP;117;0;0;1;100;239;0;0
12.03.2016;com.ichi2.anki;GQ;5;0;0;0;4;16;0;0
12.03.2016;com.ichi2.anki;GR;944;5;2;0;808;2243;5;2
12.03.2016;com.ichi2.anki;GT;273;1;0;0;230;657;1;0
12.03.2016;com.ichi2.anki;GU;28;0;0;0;24;65;0;0
12.03.2016;com.ichi2.anki;GW;1;0;0;0;1;5;0;0
12.03.2016;com.ichi2.anki;GY;34;0;0;0;29;77;0;0
12.03.2016;com.ichi2.anki;HK;3771;8;4;3;3118;8993;3;3
12.03.2016;com.ichi2.anki;HN;77;0;1;0;72;295;0;1
12.03.2016;com.ichi2.anki;HR;853;3;4;1;743;1954;3;4
12.03.2016;com.ichi2.anki;HT;21;0;0;0;18;62;0;0
12.03.2016;com.ichi2.anki;HU;11717;29;30;13;10141;26376;20;22
12.03.2016;com.ichi2.anki;ID;2657;10;7;1;2348;7328;10;7
12.03.2016;com.ichi2.anki;IE;3185;11;8;3;2673;6412;7;6
12.03.2016;com.ichi2.anki;IL;3821;9;8;1;3289;8039;6;7
12.03.2016;com.ichi2.anki;IM;8;0;0;0;6;19;0;0
12.03.2016;com.ichi2.anki;IN;6557;43;32;8;5950;26969;36;30
12.03.2016;com.ichi2.anki;IO;1;0;0;0;1;1;0;0
12.03.2016;com.ichi2.anki;IQ;236;2;1;0;220;1013;2;1
12.03.2016;com.ichi2.anki;IR;6899;20;17;4;6198;12226;18;13
12.03.2016;com.ichi2.anki;IS;321;0;0;0;262;586;0;0
12.03.2016;com.ichi2.anki;IT;12171;47;38;8;10517;30251;39;34
12.03.2016;com.ichi2.anki;JE;10;0;0;0;8;26;0;0
12.03.2016;com.ichi2.anki;JM;276;1;1;0;240;824;0;0
12.03.2016;com.ichi2.anki;JO;503;2;1;0;450;1296;2;1
12.03.2016;com.ichi2.anki;JP;54395;82;67;24;45410;137920;54;61
12.03.2016;com.ichi2.anki;KE;207;0;0;0;177;633;0;0
12.03.2016;com.ichi2.anki;KG;307;2;2;0;296;1288;2;2
12.03.2016;com.ichi2.anki;KH;312;0;3;1;260;670;0;3
12.03.2016;com.ichi2.anki;KI;5;0;0;0;2;2;0;0
12.03.2016;com.ichi2.anki;KM;11;0;0;0;11;20;0;0
12.03.2016;com.ichi2.anki;KN;25;0;0;0;23;38;0;0
12.03.2016;com.ichi2.anki;KR;13388;42;19;4;11531;34574;35;18
12.03.2016;com.ichi2.anki;KW;272;0;1;0;234;680;0;1
12.03.2016;com.ichi2.anki;KY;11;0;0;0;11;28;0;0
12.03.2016;com.ichi2.anki;KZ;3467;84;43;0;3330;9303;86;43
12.03.2016;com.ichi2.anki;LA;75;0;0;0;63;160;0;0
12.03.2016;com.ichi2.anki;LB;253;1;0;0;237;696;1;0
12.03.2016;com.ichi2.anki;LC;8;0;0;0;7;24;0;0
12.03.2016;com.ichi2.anki;LI;21;0;0;0;16;50;0;0
12.03.2016;com.ichi2.anki;LK;247;0;0;0;221;665;0;0
12.03.2016;com.ichi2.anki;LR;9;0;0;0;8;15;0;0
12.03.2016;com.ichi2.anki;LS;7;0;0;0;6;12;0;0
12.03.2016;com.ichi2.anki;LT;1034;1;2;2;905;2336;0;2
12.03.2016;com.ichi2.anki;LU;363;3;1;0;292;582;1;1
12.03.2016;com.ichi2.anki;LV;777;1;2;0;668;1604;1;2
12.03.2016;com.ichi2.anki;LY;121;1;0;0;112;326;1;0
12.03.2016;com.ichi2.anki;MA;769;3;5;0;705;3392;2;4
12.03.2016;com.ichi2.anki;MC;3;0;0;0;2;6;0;0
12.03.2016;com.ichi2.anki;MD;303;1;3;0;277;954;1;2
12.03.2016;com.ichi2.anki;ME;90;0;0;0;77;231;0;0
12.03.2016;com.ichi2.anki;MF;6;0;0;0;6;9;0;0
12.03.2016;com.ichi2.anki;MG;54;0;0;0;47;138;0;0
12.03.2016;com.ichi2.anki;MH;3;0;0;0;3;6;0;0
12.03.2016;com.ichi2.anki;MK;142;0;0;0;123;435;0;0
12.03.2016;com.ichi2.anki;ML;18;0;0;0;12;72;0;0
12.03.2016;com.ichi2.anki;MM;256;0;0;0;216;468;0;0
12.03.2016;com.ichi2.anki;MN;170;2;0;0;160;655;2;0
12.03.2016;com.ichi2.anki;MO;118;0;0;0;106;351;0;0
12.03.2016;com.ichi2.anki;MP;7;0;0;0;5;19;0;0
12.03.2016;com.ichi2.anki;MQ;29;0;0;0;22;51;0;0
12.03.2016;com.ichi2.anki;MR;7;0;0;0;6;36;0;0
12.03.2016;com.ichi2.anki;MS;1;0;0;0;0;3;0;0
12.03.2016;com.ichi2.anki;MT;135;0;0;0;124;345;0;0
12.03.2016;com.ichi2.anki;MU;94;1;0;0;78;262;1;0
12.03.2016;com.ichi2.anki;MV;43;0;0;0;40;116;0;0
12.03.2016;com.ichi2.anki;MW;27;0;0;0;20;42;0;0
12.03.2016;com.ichi2.anki;MX;3869;19;12;1;3391;11600;17;11
12.03.2016;com.ichi2.anki;MY;2284;3;5;3;2005;7080;2;5
12.03.2016;com.ichi2.anki;MZ;49;0;0;0;45;130;0;0
12.03.2016;com.ichi2.anki;NA;32;0;2;0;27;96;0;1
12.03.2016;com.ichi2.anki;NC;42;0;0;0;37;65;0;0
12.03.2016;com.ichi2.anki;NE;11;0;0;0;9;36;0;0
12.03.2016;com.ichi2.anki;NG;430;2;0;0;388;1042;1;0
12.03.2016;com.ichi2.anki;NI;102;0;0;0;83;254;0;0
12.03.2016;com.ichi2.anki;NL;8020;31;14;7;6752;16336;16;11
12.03.2016;com.ichi2.anki;NO;4418;6;7;2;3559;6749;4;5
12.03.2016;com.ichi2.anki;NP;313;2;2;0;283;1067;2;2
12.03.2016;com.ichi2.anki;NZ;3490;16;7;1;2946;6794;11;5
12.03.2016;com.ichi2.anki;OM;290;1;1;0;267;799;1;1
12.03.2016;com.ichi2.anki;PA;229;1;0;0;203;583;1;0
12.03.2016;com.ichi2.anki;PE;859;2;1;1;743;2375;1;1
12.03.2016;com.ichi2.anki;PF;33;0;0;0;27;70;0;0
12.03.2016;com.ichi2.anki;PG;47;0;0;0;36;64;0;0
12.03.2016;com.ichi2.anki;PH;3997;18;14;1;3520;11422;16;14
12.03.2016;com.ichi2.anki;PK;1030;5;4;0;972;3868;4;4
12.03.2016;com.ichi2.anki;PL;29699;58;65;22;25661;59317;43;58
12.03.2016;com.ichi2.anki;PM;1;0;0;0;1;4;0;0
12.03.2016;com.ichi2.anki;PR;156;0;0;0;126;447;0;0
12.03.2016;com.ichi2.anki;PS;16;0;0;0;15;97;0;0
12.03.2016;com.ichi2.anki;PT;1466;4;5;0;1292;3769;4;4
12.03.2016;com.ichi2.anki;PW;4;0;0;0;3;6;0;0
12.03.2016;com.ichi2.anki;PY;133;0;0;0;117;465;0;0
12.03.2016;com.ichi2.anki;QA;310;2;0;0;263;719;1;0
12.03.2016;com.ichi2.anki;RE;154;1;0;0;129;292;0;0
12.03.2016;com.ichi2.anki;RO;1720;2;3;0;1486;4650;1;2
12.03.2016;com.ichi2.anki;RS;1116;4;8;1;1009;3166;3;7
12.03.2016;com.ichi2.anki;RU;32789;100;79;13;28830;80968;84;72
12.03.2016;com.ichi2.anki;RW;55;0;0;0;42;89;0;0
12.03.2016;com.ichi2.anki;SA;2117;9;5;1;1970;5923;9;4
12.03.2016;com.ichi2.anki;SB;5;0;0;0;4;5;0;0
12.03.2016;com.ichi2.anki;SC;11;0;0;0;11;19;0;0
12.03.2016;com.ichi2.anki;SD;57;2;0;0;50;114;2;0
12.03.2016;com.ichi2.anki;SE;8459;26;16;2;6912;13669;21;14
12.03.2016;com.ichi2.anki;SG;4107;7;9;1;3410;8418;3;8
12.03.2016;com.ichi2.anki;SI;891;0;0;2;771;1867;0;0
12.03.2016;com.ichi2.anki;SJ;2;0;0;0;2;2;0;0
12.03.2016;com.ichi2.anki;SK;1880;1;7;2;1627;3607;1;6
12.03.2016;com.ichi2.anki;SL;10;0;0;0;7;20;0;0
12.03.2016;com.ichi2.anki;SM;1;0;0;0;1;3;0;0
12.03.2016;com.ichi2.anki;SN;48;0;1;0;40;224;0;1
12.03.2016;com.ichi2.anki;SO;14;0;0;0;13;48;0;0
12.03.2016;com.ichi2.anki;SR;22;0;0;1;17;64;0;0
12.03.2016;com.ichi2.anki;SS;8;0;0;0;8;13;0;0
12.03.2016;com.ichi2.anki;ST;3;0;0;0;3;4;0;0
12.03.2016;com.ichi2.anki;SV;121;0;1;0;107;402;0;1
12.03.2016;com.ichi2.anki;SX;25;0;0;0;19;27;0;0
12.03.2016;com.ichi2.anki;SY;27;0;0;0;24;73;0;0
12.03.2016;com.ichi2.anki;SZ;12;0;0;0;10;14;0;0
12.03.2016;com.ichi2.anki;TC;0;0;0;0;0;2;0;0
12.03.2016;com.ichi2.anki;TD;6;0;0;0;4;14;0;0
12.03.2016;com.ichi2.anki;TG;11;0;0;0;9;50;0;0
12.03.2016;com.ichi2.anki;TH;4163;5;8;0;3595;10785;4;6
12.03.2016;com.ichi2.anki;TJ;82;0;0;1;71;249;0;0
12.03.2016;com.ichi2.anki;TL;22;0;0;0;19;32;0;0
12.03.2016;com.ichi2.anki;TM;35;1;0;0;34;108;1;0
12.03.2016;com.ichi2.anki;TN;176;0;0;0;155;633;0;0
12.03.2016;com.ichi2.anki;TO;3;0;0;0;2;4;0;0
12.03.2016;com.ichi2.anki;TR;4239;27;14;1;3854;14795;26;15
12.03.2016;com.ichi2.anki;TT;176;0;0;1;162;503;0;0
12.03.2016;com.ichi2.anki;TW;16868;53;47;7;14839;45248;42;40
12.03.2016;com.ichi2.anki;TZ;143;1;0;0;119;298;1;0
12.03.2016;com.ichi2.anki;UA;10136;72;40;1;9113;27767;62;39
12.03.2016;com.ichi2.anki;UG;71;0;1;0;59;173;0;1
12.03.2016;com.ichi2.anki;US;184747;366;236;74;146759;350514;190;190
12.03.2016;com.ichi2.anki;UY;158;0;1;0;135;424;0;1
12.03.2016;com.ichi2.anki;UZ;333;1;0;0;312;1058;1;0
12.03.2016;com.ichi2.anki;VC;27;0;0;0;18;43;0;0
12.03.2016;com.ichi2.anki;VE;516;3;4;1;453;1538;3;3
12.03.2016;com.ichi2.anki;VG;0;0;0;0;0;4;0;0
12.03.2016;com.ichi2.anki;VI;5;0;0;0;5;8;0;0
12.03.2016;com.ichi2.anki;VN;6666;35;37;3;6189;22891;32;33
12.03.2016;com.ichi2.anki;VU;4;0;0;0;4;7;0;0
12.03.2016;com.ichi2.anki;WS;9;0;0;0;8;11;0;0
12.03.2016;com.ichi2.anki;YE;114;2;1;0;105;329;1;1
12.03.2016;com.ichi2.anki;YT;5;0;0;0;5;10;0;0
12.03.2016;com.ichi2.anki;ZA;2121;7;4;0;1790;4507;5;4
12.03.2016;com.ichi2.anki;ZM;45;1;0;0;36;107;1;0
12.03.2016;com.ichi2.anki;ZW;76;0;0;0;69;218;0;0
12.03.2016;com.ichi2.anki;;429;1;0;0;330;1047;1;0
12.03.2016;com.ichi2.anki;;0;0;0;0;0;239155;0;2
13.03.2016;com.ichi2.anki;AD;16;0;0;0;13;31;0;0
13.03.2016;com.ichi2.anki;AE;1216;6;3;0;1049;2889;5;3
13.03.2016;com.ichi2.anki;AF;107;0;1;0;90;249;0;1
13.03.2016;com.ichi2.anki;AG;42;0;0;0;32;73;0;0
13.03.2016;com.ichi2.anki;AI;2;0;0;0;1;6;0;0
